HUC8	AreaSqKm	States	Name
19010406	4092.68266433000	"AK,CN"	Palma_Bay
19020301	7558.34826262000	AK	Lower_Kenai_Peninsula
19020201	14239.54425520000	AK	Eastern_Prince_William_Sound
19020601	11496.07663190000	AK	Redoubt-Trading_Bays
19020401	3933.22083676000	AK	Anchorage
19030406	7874.64531922000	AK	Middle_Fork_Kuskokwim_River
19030407	7878.73546218000	AK	South_Fork_Kuskokwim_River
19050102	15096.61633430000	AK	Unalakleet
19080306	5352.14730228000	AK	Chena_River
19080309	8926.23505779000	AK	Tolovana_River
19050203	9138.07770266000	AK	Buckland_River
19080108	14654.70568440000	"AK,CN"	Porcupine_Flats-Porcupine_River
19060203	13141.05984320000	AK	Meade_River
19030103	25213.74168100000	AK	Western_Aleutian_Islands
19030102	19520.16746020000	AK	Fox_Islands
19010205	2546.06440325000	"CN,AK"	Lower_Iskut
19010208	2768.61372742000	"AK,CN"	Thomas_Bay
19010500	13294.57250840000	AK	Icy_Strait-Chatham_Strait
19010304	4955.29436283000	"AK,CN"	Taku_River
19010302	9937.19425764000	"AK,CN"	Glacier_Bay
19010303	7410.97613107000	"AK,CN"	Chilkat-Skagway_Rivers
19070102	3537.61385214000	"CN,AK"	Bennett_Lake
19020602	8870.68204196000	AK	Tuxedni-Kamishak_Bays
19020104	13909.47045260000	AK	Lower_Copper_River
19030501	16211.67903100000	AK	Aniak
19020101	11660.36345250000	AK	Upper_Copper_River
19050101	7984.20996943000	AK	St._Lawrence_Island
19090301	9979.06539368000	AK	Anvik_River-Yukon_River
19080304	4363.96785612000	AK	Delta_River
19090303	25126.50899160000	AK	Lower_Innoko_River
19080308	10119.25659610000	AK	Nenana_River
19080303	12919.63702520000	AK	Healy_Lake-Tanana_River
19080310	18373.10725430000	AK	Kantishna_River
19080307	15850.36441170000	AK	Tanana_Flats-Tanana_River
19050103	16176.82937500000	AK	Norton_Bay
19050105	12819.10853290000	AK	Imuruk_Basin
19080103	13909.20158290000	"AK,CN"	Old_Crow_River
19080104	11002.55277980000	AK	Coleen_River
19050405	7884.35627006000	AK	Lisburne_Peninsula
19060302	15162.38241440000	AK	Killik_River
19010104	3300.22069676000	AK	Bradfield_Canal
19010105	10143.37961890000	"AK,CN"	Burroughs_Bay
19010207	6658.56504616000	"AK,CN"	Stikine_River
19030202	11156.15707400000	AK	Ugashik_Bay
19030306	5435.60341099000	AK	Nushagak_Bay
19010404	13652.65185480000	"AK,CN"	Alsek_River
19020103	21358.67150480000	"AK,CN"	Chitina_River
19020504	15894.94693670000	AK	Yentna_River
19030405	24444.87951240000	AK	Stony_River
19090205	15200.15051920000	AK	Galena-Yukon_River
19090201	4216.92406878000	AK	Tozitna_River
19070504	24816.82928970000	"AK,CN"	Eagle_Creek-Yukon_River
19090103	9067.69635608000	AK	Alatna_River
19080203	6438.43044372000	AK	Christian_River
19080105	12269.52674170000	AK	Sheenjek_River
19060403	8068.72305132000	AK	Mikkelson_Bay
19060402	14276.77405190000	AK	Sagavanirktok_River
19060401	12098.04660170000	AK	Kuparuk_River
19060205	7741.19656948000	AK	Harrison_Bay
19010106	3590.07085156000	"AK,CN"	Headwaters_Portland_Canal
19030104	1217.74608689000	AK	Pribilof_Islands
19010212	7381.16764580000	AK	Baranof_Island
19010206	9165.19060385000	"AK,CN"	Holkham_Bay
19020702	20882.34021930000	AK	Shelikof_Strait
19010301	6084.18769647000	"AK,CN"	Lynn_Canal
19030303	7809.59029480000	AK	Lower_Nushagak_River
19030305	12366.76596200000	AK	Togiak
19030301	13024.17628920000	AK	Upper_Nushagak_River
19030302	11119.63103430000	AK	Mulchatna_River
19030404	16571.64530160000	AK	Holitna_River
19070402	12696.70909770000	"AK,CN"	White_River
19020503	5270.79243479000	AK	Talkeetna_River
19090305	38571.76888330000	AK	Yukon_Delta
19030403	5766.76460058000	AK	Takotna_River
19020501	16350.28303730000	AK	Upper_Susitna_River
19030401	13207.45153850000	AK	North_Fork_Kuskokwim_River
19070502	16817.40491960000	"AK,CN"	Fortymile_River
19090204	6660.22232381000	AK	Klatsuta_River-Yukon_River
19090107	3789.14000479000	AK	Dulbi_River
19050104	14753.31999230000	AK	Nome
19090109	8137.90608666000	AK	Kateel_River-Koyukuk_River
19090106	6129.33224346000	AK	Huslia_River
19050202	10278.97784820000	AK	Goodhope-Spafarief_Bay
19080107	7522.84236161000	AK	Grass_River
19090102	5977.13166783000	AK	South_Fork_Koyukuk_River
19090101	17950.55412640000	AK	Upper_Koyukuk_River
19060304	11200.06522490000	AK	Lower_Colville_River
19010210	7661.02797261000	AK	Kuiu-Kupreanof-Mitkof_Islands
19030204	9708.34531451000	AK	Naknek
19070103	5636.76965306000	"CN,AK"	Tagish_Lake
19070101	6897.52712664000	"CN,AK"	Atlin_Lake
19010402	13358.61791210000	"AK,CN"	Bering_Glacier
19010405	16690.35973360000	"AK,CN"	Yakutat_Bay-Gulf_of_Alaska
19020302	11496.41098810000	AK	Upper_Kenai_Peninsula
19070104	8119.23637928000	"CN,AK"	Takhini_River
19020402	8695.77807271000	AK	Matanuska
19080302	7951.50316836000	AK	Tok-Tanana_River
19080305	5740.25036708000	AK	Salcha_River
19050301	17160.78415610000	AK	Selawik_Lake
19080403	18183.48154190000	AK	Yukon_Flats-Yukon_River
19050403	12504.95048150000	AK	Lower_Noatak_River
19050402	10027.53961410000	AK	Middle_Noatak_River
19060301	20517.29255690000	AK	Upper_Colville_River
19060201	10814.55110620000	AK	Kuk_River
19060202	4876.06815581000	AK	Northwest_Coast
10250014	1896.48000000000	"KS,NE"	Beaver
10250010	2748.02000000000	KS	Upper_Sappa
10250015	2870.91000000000	KS	Prairie_Dog
10250011	1691.62000000000	KS	Lower_Sappa
